,country,year,household debt,labour comp per hour,age group,poverty rate,internet access,unemployment rate
1978,Portugal,2015,140.8354,97.732791,18-65,0.12300000000000001,70.2348,12.44469
1979,Portugal,2015,140.8354,97.732791,66+,0.10800000000000001,70.2348,12.44469
1980,Portugal,2016,133.6131,1.12429,0-17,0.155,74.0535,11.06846
1981,Portugal,2016,133.6131,1.12429,total,0.125,74.0535,11.06846
1982,Portugal,2016,133.6131,1.12429,18-65,0.126,74.0535,11.06846
1983,Portugal,2016,133.6131,1.12429,66+,0.095,74.0535,11.06846
1984,Portugal,2016,133.6131,98.831591,0-17,0.155,74.0535,11.06846
1985,Portugal,2016,133.6131,98.831591,total,0.125,74.0535,11.06846
1986,Portugal,2016,133.6131,98.831591,18-65,0.126,74.0535,11.06846
1987,Portugal,2016,133.6131,98.831591,66+,0.095,74.0535,11.06846
1988,Portugal,2017,129.7549,2.7607009999999996,0-17,0.122,76.934963,8.870407
1989,Portugal,2017,129.7549,2.7607009999999996,total,0.107,76.934963,8.870407
1990,Portugal,2017,129.7549,2.7607009999999996,18-65,0.105,76.934963,8.870407
1991,Portugal,2017,129.7549,2.7607009999999996,66+,0.10099999999999999,76.934963,8.870407
1992,Portugal,2017,129.7549,101.560035,0-17,0.122,76.934963,8.870407
1993,Portugal,2017,129.7549,101.560035,total,0.107,76.934963,8.870407
1994,Portugal,2017,129.7549,101.560035,18-65,0.105,76.934963,8.870407
1995,Portugal,2017,129.7549,101.560035,66+,0.10099999999999999,76.934963,8.870407
1996,Portugal,2018,127.3983,2.892068,,,79.42511,6.994051
1997,Portugal,2018,127.3983,104.49722,,,79.42511,6.994051
1998,Slovakia,1995,64.39424,27.606859999999998,,,,13.11346
1999,Slovakia,1996,55.940059999999995,15.261525,,,,11.32877
2000,Slovakia,1996,55.940059999999995,31.820088000000002,,,,11.32877
2001,Slovakia,1997,49.75925,16.461627,,,,11.87455
2002,Slovakia,1997,49.75925,37.058192,,,,11.87455
2003,Slovakia,1998,45.27588,10.780937,,,,12.60392
2004,Slovakia,1998,45.27588,41.053412,,,,12.60392
2005,Slovakia,1999,43.26504,7.3223910000000005,,,,16.35217
2006,Slovakia,1999,43.26504,44.059503,,,,16.35217
2007,Slovakia,2000,44.64435,13.500009,,,,18.7575
2008,Slovakia,2000,44.64435,50.007540000000006,,,,18.7575
2009,Slovakia,2001,43.71198,6.641616,,,,19.305970000000002
2010,Slovakia,2001,43.71198,53.328849,,,,19.305970000000002
2011,Slovakia,2002,44.90064,12.040643,,,,18.671329999999998
2012,Slovakia,2002,44.90064,59.749984999999995,,,,18.671329999999998
2013,Slovakia,2003,44.75862,11.525967,,,,17.55515
2014,Slovakia,2003,44.75862,66.636749,,,,17.55515
2015,Slovakia,2004,37.05777,5.339183,0-17,0.113,,18.22449
2016,Slovakia,2004,37.05777,5.339183,total,0.083,,18.22449
2017,Slovakia,2004,37.05777,5.339183,18-65,0.077,,18.22449
2018,Slovakia,2004,37.05777,5.339183,66+,0.06,,18.22449
2019,Slovakia,2004,37.05777,70.19460699999999,0-17,0.113,,18.22449
2020,Slovakia,2004,37.05777,70.19460699999999,total,0.083,,18.22449
2021,Slovakia,2004,37.05777,70.19460699999999,18-65,0.077,,18.22449
2022,Slovakia,2004,37.05777,70.19460699999999,66+,0.06,,18.22449
2023,Slovakia,2005,38.98205,6.65872,0-17,0.095,22.9744,16.25893
2024,Slovakia,2005,38.98205,6.65872,total,0.07200000000000001,22.9744,16.25893
2025,Slovakia,2005,38.98205,6.65872,18-65,0.065,22.9744,16.25893
2026,Slovakia,2005,38.98205,6.65872,66+,0.07400000000000001,22.9744,16.25893
2027,Slovakia,2005,38.98205,74.868669,0-17,0.095,22.9744,16.25893
2028,Slovakia,2005,38.98205,74.868669,total,0.07200000000000001,22.9744,16.25893
2029,Slovakia,2005,38.98205,74.868669,18-65,0.065,22.9744,16.25893
2030,Slovakia,2005,38.98205,74.868669,66+,0.07400000000000001,22.9744,16.25893
2031,Slovakia,2006,36.97857,8.003831,0-17,0.095,26.5808,13.372620000000001
2032,Slovakia,2006,36.97857,8.003831,total,0.065,26.5808,13.372620000000001
2033,Slovakia,2006,36.97857,8.003831,18-65,0.055,26.5808,13.372620000000001
2034,Slovakia,2006,36.97857,8.003831,66+,0.086,26.5808,13.372620000000001
2035,Slovakia,2006,36.97857,80.86103100000001,0-17,0.095,26.5808,13.372620000000001
2036,Slovakia,2006,36.97857,80.86103100000001,total,0.065,26.5808,13.372620000000001
2037,Slovakia,2006,36.97857,80.86103100000001,18-65,0.055,26.5808,13.372620000000001
2038,Slovakia,2006,36.97857,80.86103100000001,66+,0.086,26.5808,13.372620000000001
2039,Slovakia,2007,40.09341,8.227625999999999,0-17,0.095,46.1124,11.144810000000001
2040,Slovakia,2007,40.09341,8.227625999999999,total,0.069,46.1124,11.144810000000001
2041,Slovakia,2007,40.09341,8.227625999999999,18-65,0.057,46.1124,11.144810000000001
2042,Slovakia,2007,40.09341,8.227625999999999,66+,0.10300000000000001,46.1124,11.144810000000001
2043,Slovakia,2007,40.09341,87.513974,0-17,0.095,46.1124,11.144810000000001
2044,Slovakia,2007,40.09341,87.513974,total,0.069,46.1124,11.144810000000001
2045,Slovakia,2007,40.09341,87.513974,18-65,0.057,46.1124,11.144810000000001
2046,Slovakia,2007,40.09341,87.513974,66+,0.10300000000000001,46.1124,11.144810000000001
2047,Slovakia,2008,50.9343,6.4447730000000005,0-17,0.099,58.3367,9.512194000000001
2048,Slovakia,2008,50.9343,6.4447730000000005,total,0.07200000000000001,58.3367,9.512194000000001
2049,Slovakia,2008,50.9343,6.4447730000000005,18-65,0.061,58.3367,9.512194000000001
2050,Slovakia,2008,50.9343,6.4447730000000005,66+,0.09699999999999999,58.3367,9.512194000000001
2051,Slovakia,2008,50.9343,93.154051,0-17,0.099,58.3367,9.512194000000001
2052,Slovakia,2008,50.9343,93.154051,total,0.07200000000000001,58.3367,9.512194000000001
2053,Slovakia,2008,50.9343,93.154051,18-65,0.061,58.3367,9.512194000000001
2054,Slovakia,2008,50.9343,93.154051,66+,0.09699999999999999,58.3367,9.512194000000001
2055,Slovakia,2009,47.13543,3.696036,0-17,0.124,62.2313,12.01791
2056,Slovakia,2009,47.13543,3.696036,total,0.079,62.2313,12.01791
2057,Slovakia,2009,47.13543,3.696036,18-65,0.07200000000000001,62.2313,12.01791
2058,Slovakia,2009,47.13543,3.696036,66+,0.057999999999999996,62.2313,12.01791
2059,Slovakia,2009,47.13543,96.597059,0-17,0.124,62.2313,12.01791
2060,Slovakia,2009,47.13543,96.597059,total,0.079,62.2313,12.01791
2061,Slovakia,2009,47.13543,96.597059,18-65,0.07200000000000001,62.2313,12.01791
2062,Slovakia,2009,47.13543,96.597059,66+,0.057999999999999996,62.2313,12.01791
2063,Slovakia,2010,47.69898,3.522821,0-17,0.122,67.4821,14.381029999999999
2064,Slovakia,2010,47.69898,3.522821,total,0.08,67.4821,14.381029999999999
2065,Slovakia,2010,47.69898,3.522821,18-65,0.077,67.4821,14.381029999999999
2066,Slovakia,2010,47.69898,3.522821,66+,0.046,67.4821,14.381029999999999
2067,Slovakia,2010,47.69898,100.0,0-17,0.122,67.4821,14.381029999999999
2068,Slovakia,2010,47.69898,100.0,total,0.08,67.4821,14.381029999999999
2069,Slovakia,2010,47.69898,100.0,18-65,0.077,67.4821,14.381029999999999
2070,Slovakia,2010,47.69898,100.0,66+,0.046,67.4821,14.381029999999999
2071,Slovakia,2011,50.8096,2.580763,0-17,0.126,70.78,13.617579999999998
2072,Slovakia,2011,50.8096,2.580763,total,0.08199999999999999,70.78,13.617579999999998
2073,Slovakia,2011,50.8096,2.580763,18-65,0.075,70.78,13.617579999999998
2074,Slovakia,2011,50.8096,2.580763,66+,0.064,70.78,13.617579999999998
2075,Slovakia,2011,50.8096,102.580763,0-17,0.126,70.78,13.617579999999998
2076,Slovakia,2011,50.8096,102.580763,total,0.08199999999999999,70.78,13.617579999999998
2077,Slovakia,2011,50.8096,102.580763,18-65,0.075,70.78,13.617579999999998
2078,Slovakia,2011,50.8096,102.580763,66+,0.064,70.78,13.617579999999998
2079,Slovakia,2012,56.67555,2.656063,0-17,0.149,75.4354,13.96335
2080,Slovakia,2012,56.67555,2.656063,total,0.085,75.4354,13.96335
2081,Slovakia,2012,56.67555,2.656063,18-65,0.075,75.4354,13.96335
2082,Slovakia,2012,56.67555,2.656063,66+,0.04,75.4354,13.96335
2083,Slovakia,2012,56.67555,105.305373,0-17,0.149,75.4354,13.96335
2084,Slovakia,2012,56.67555,105.305373,total,0.085,75.4354,13.96335
2085,Slovakia,2012,56.67555,105.305373,18-65,0.075,75.4354,13.96335
2086,Slovakia,2012,56.67555,105.305373,66+,0.04,75.4354,13.96335
2087,Slovakia,2013,60.56353000000001,3.4816239999999996,0-17,0.138,77.9076,14.221329999999998
2088,Slovakia,2013,60.56353000000001,3.4816239999999996,total,0.085,77.9076,14.221329999999998
2089,Slovakia,2013,60.56353000000001,3.4816239999999996,18-65,0.08,77.9076,14.221329999999998
2090,Slovakia,2013,60.56353000000001,3.4816239999999996,66+,0.040999999999999995,77.9076,14.221329999999998
2091,Slovakia,2013,60.56353000000001,108.97171100000001,0-17,0.138,77.9076,14.221329999999998
2092,Slovakia,2013,60.56353000000001,108.97171100000001,total,0.085,77.9076,14.221329999999998
2093,Slovakia,2013,60.56353000000001,108.97171100000001,18-65,0.08,77.9076,14.221329999999998
2094,Slovakia,2013,60.56353000000001,108.97171100000001,66+,0.040999999999999995,77.9076,14.221329999999998
2095,Slovakia,2014,65.25598000000001,2.5913779999999997,0-17,0.145,78.352,13.18428
2096,Slovakia,2014,65.25598000000001,2.5913779999999997,total,0.08800000000000001,78.352,13.18428
2097,Slovakia,2014,65.25598000000001,2.5913779999999997,18-65,0.08199999999999999,78.352,13.18428
2098,Slovakia,2014,65.25598000000001,2.5913779999999997,66+,0.039,78.352,13.18428
2099,Slovakia,2014,65.25598000000001,111.795579,0-17,0.145,78.352,13.18428
2100,Slovakia,2014,65.25598000000001,111.795579,total,0.08800000000000001,78.352,13.18428
2101,Slovakia,2014,65.25598000000001,111.795579,18-65,0.08199999999999999,78.352,13.18428
2102,Slovakia,2014,65.25598000000001,111.795579,66+,0.039,78.352,13.18428
2103,Slovakia,2015,68.66463,4.009101,0-17,0.149,79.4791,11.48227
2104,Slovakia,2015,68.66463,4.009101,total,0.085,79.4791,11.48227
2105,Slovakia,2015,68.66463,4.009101,18-65,0.077,79.4791,11.48227
2106,Slovakia,2015,68.66463,4.009101,66+,0.034,79.4791,11.48227
2107,Slovakia,2015,68.66463,116.27757700000001,0-17,0.149,79.4791,11.48227
2108,Slovakia,2015,68.66463,116.27757700000001,total,0.085,79.4791,11.48227
2109,Slovakia,2015,68.66463,116.27757700000001,18-65,0.077,79.4791,11.48227
2110,Slovakia,2015,68.66463,116.27757700000001,66+,0.034,79.4791,11.48227
2111,Slovakia,2016,73.97015999999999,3.106953,0-17,0.139,80.5191,9.671689
2112,Slovakia,2016,73.97015999999999,3.106953,total,0.085,80.5191,9.671689
2113,Slovakia,2016,73.97015999999999,3.106953,18-65,0.078,80.5191,9.671689
2114,Slovakia,2016,73.97015999999999,3.106953,66+,0.044000000000000004,80.5191,9.671689
2115,Slovakia,2016,73.97015999999999,119.890266,0-17,0.139,80.5191,9.671689
2116,Slovakia,2016,73.97015999999999,119.890266,total,0.085,80.5191,9.671689
2117,Slovakia,2016,73.97015999999999,119.890266,18-65,0.078,80.5191,9.671689
2118,Slovakia,2016,73.97015999999999,119.890266,66+,0.044000000000000004,80.5191,9.671689
2119,Slovakia,2017,77.94183000000001,7.160959,,,81.325114,8.130965
2120,Slovakia,2017,77.94183000000001,128.475559,,,81.325114,8.130965
2121,Slovakia,2018,79.41928,6.198122,,,80.84424,6.536398999999999
2122,Slovakia,2018,79.41928,136.43863100000002,,,80.84424,6.536398999999999
2123,Spain,1995,64.01708,62.1182,,,,
2124,Spain,1996,64.78294,2.999016,,,,
2125,Spain,1996,64.78294,63.981134999999995,,,,
2126,Spain,1997,67.0593,2.426509,,,,
2127,Spain,1997,67.0593,65.533642,,,,
2128,Spain,1998,72.69887,1.784805,,,,
2129,Spain,1998,72.69887,66.70329,,,,
2130,Spain,1999,79.95625,1.470533,,,,15.70546
2131,Spain,1999,79.95625,67.684184,,,,15.70546
2132,Spain,2000,84.69433000000001,3.2780080000000003,,,,13.919629999999998
2133,Spain,2000,84.69433000000001,69.902877,,,,13.919629999999998
2134,Spain,2001,87.22965,2.278775,,,,10.54965
2135,Spain,2001,87.22965,71.495807,,,,10.54965
2136,Spain,2002,94.66261,3.234255,,,,11.44908
2137,Spain,2002,94.66261,73.80816300000001,,,,11.44908
2138,Spain,2003,102.7786,2.58961,,,,11.48588
2139,Spain,2003,102.7786,75.71950600000001,,,,11.48588
2140,Spain,2004,114.5997,3.685403,,,,10.96565
2141,Spain,2004,114.5997,78.510076,,,,10.96565
2142,Spain,2005,127.0456,3.511335,,,35.5086,9.151378999999999
2143,Spain,2005,127.0456,81.266828,,,35.5086,9.151378999999999
2144,Spain,2006,142.2746,4.262025,,,38.0418,8.454682
2145,Spain,2006,142.2746,84.730441,,,38.0418,8.454682
2146,Spain,2007,149.312,4.970276999999999,0-17,0.198,43.4838,8.231978
2147,Spain,2007,149.312,4.970276999999999,total,0.14400000000000002,43.4838,8.231978
2148,Spain,2007,149.312,4.970276999999999,18-65,0.11699999999999999,43.4838,8.231978
2149,Spain,2007,149.312,4.970276999999999,66+,0.198,43.4838,8.231978
2150,Spain,2007,149.312,88.941778,0-17,0.198,43.4838,8.231978
2151,Spain,2007,149.312,88.941778,total,0.14400000000000002,43.4838,8.231978
2152,Spain,2007,149.312,88.941778,18-65,0.11699999999999999,43.4838,8.231978
2153,Spain,2007,149.312,88.941778,66+,0.198,43.4838,8.231978
2154,Spain,2008,146.5709,6.535996,0-17,0.21,49.856,11.2443
2155,Spain,2008,146.5709,6.535996,total,0.146,49.856,11.2443
2156,Spain,2008,146.5709,6.535996,18-65,0.11900000000000001,49.856,11.2443
2157,Spain,2008,146.5709,6.535996,66+,0.19,49.856,11.2443
2158,Spain,2008,146.5709,94.755009,0-17,0.21,49.856,11.2443
2159,Spain,2008,146.5709,94.755009,total,0.146,49.856,11.2443
2160,Spain,2008,146.5709,94.755009,18-65,0.11900000000000001,49.856,11.2443
2161,Spain,2008,146.5709,94.755009,66+,0.19,49.856,11.2443
2162,Spain,2009,146.095,3.6712339999999997,0-17,0.21600000000000003,52.9288,17.857310000000002
2163,Spain,2009,146.095,3.6712339999999997,total,0.14800000000000002,52.9288,17.857310000000002
2164,Spain,2009,146.095,3.6712339999999997,18-65,0.125,52.9288,17.857310000000002
2165,Spain,2009,146.095,3.6712339999999997,66+,0.16699999999999998,52.9288,17.857310000000002
2166,Spain,2009,146.095,98.233687,0-17,0.21600000000000003,52.9288,17.857310000000002
2167,Spain,2009,146.095,98.233687,total,0.14800000000000002,52.9288,17.857310000000002
2168,Spain,2009,146.095,98.233687,18-65,0.125,52.9288,17.857310000000002
2169,Spain,2009,146.095,98.233687,66+,0.16699999999999998,52.9288,17.857310000000002
2170,Spain,2010,146.1405,1.7980720000000001,0-17,0.203,57.8236,19.8598
2171,Spain,2010,146.1405,1.7980720000000001,total,0.139,57.8236,19.8598
2172,Spain,2010,146.1405,1.7980720000000001,18-65,0.127,57.8236,19.8598
2173,Spain,2010,146.1405,1.7980720000000001,66+,0.11800000000000001,57.8236,19.8598
2174,Spain,2010,146.1405,100.0,0-17,0.203,57.8236,19.8598
2175,Spain,2010,146.1405,100.0,total,0.139,57.8236,19.8598
2176,Spain,2010,146.1405,100.0,18-65,0.127,57.8236,19.8598
2177,Spain,2010,146.1405,100.0,66+,0.11800000000000001,57.8236,19.8598
2178,Spain,2011,140.4301,-0.032132,0-17,0.212,62.7077,21.39048
2179,Spain,2011,140.4301,-0.032132,total,0.147,62.7077,21.39048
2180,Spain,2011,140.4301,-0.032132,18-65,0.142,62.7077,21.39048
2181,Spain,2011,140.4301,-0.032132,66+,0.092,62.7077,21.39048
2182,Spain,2011,140.4301,99.96786800000001,0-17,0.212,62.7077,21.39048
2183,Spain,2011,140.4301,99.96786800000001,total,0.147,62.7077,21.39048
2184,Spain,2011,140.4301,99.96786800000001,18-65,0.142,62.7077,21.39048
2185,Spain,2011,140.4301,99.96786800000001,66+,0.092,62.7077,21.39048
2186,Spain,2012,141.9974,-0.32663600000000004,0-17,0.21,66.5907,24.78815
2187,Spain,2012,141.9974,-0.32663600000000004,total,0.141,66.5907,24.78815
2188,Spain,2012,141.9974,-0.32663600000000004,18-65,0.139,66.5907,24.78815
2189,Spain,2012,141.9974,-0.32663600000000004,66+,0.067,66.5907,24.78815
2190,Spain,2012,141.9974,99.641337,0-17,0.21,66.5907,24.78815
2191,Spain,2012,141.9974,99.641337,total,0.141,66.5907,24.78815
2192,Spain,2012,141.9974,99.641337,18-65,0.139,66.5907,24.78815
2193,Spain,2012,141.9974,99.641337,66+,0.067,66.5907,24.78815
2194,Spain,2013,134.3002,1.022981,0-17,0.23399999999999999,69.7292,26.0919
2195,Spain,2013,134.3002,1.022981,total,0.159,69.7292,26.0919
2196,Spain,2013,134.3002,1.022981,18-65,0.165,69.7292,26.0919
2197,Spain,2013,134.3002,1.022981,66+,0.053,69.7292,26.0919
2198,Spain,2013,134.3002,100.66064899999999,0-17,0.23399999999999999,69.7292,26.0919
2199,Spain,2013,134.3002,100.66064899999999,total,0.159,69.7292,26.0919
2200,Spain,2013,134.3002,100.66064899999999,18-65,0.165,69.7292,26.0919
2201,Spain,2013,134.3002,100.66064899999999,66+,0.053,69.7292,26.0919
2202,Spain,2014,128.4662,0.28439200000000003,0-17,0.22699999999999998,74.3549,24.44284
2203,Spain,2014,128.4662,0.28439200000000003,total,0.153,74.3549,24.44284
2204,Spain,2014,128.4662,0.28439200000000003,18-65,0.158,74.3549,24.44284
2205,Spain,2014,128.4662,0.28439200000000003,66+,0.054000000000000006,74.3549,24.44284
2206,Spain,2014,128.4662,100.94691999999999,0-17,0.22699999999999998,74.3549,24.44284
2207,Spain,2014,128.4662,100.94691999999999,total,0.153,74.3549,24.44284
2208,Spain,2014,128.4662,100.94691999999999,18-65,0.158,74.3549,24.44284
2209,Spain,2014,128.4662,100.94691999999999,66+,0.054000000000000006,74.3549,24.44284
2210,Spain,2015,119.1087,0.6800579999999999,0-17,0.221,78.7489,22.05655
2211,Spain,2015,119.1087,0.6800579999999999,total,0.153,78.7489,22.05655
2212,Spain,2015,119.1087,0.6800579999999999,18-65,0.159,78.7489,22.05655
2213,Spain,2015,119.1087,0.6800579999999999,66+,0.059000000000000004,78.7489,22.05655
2214,Spain,2015,119.1087,101.633418,0-17,0.221,78.7489,22.05655
2215,Spain,2015,119.1087,101.633418,total,0.153,78.7489,22.05655
2216,Spain,2015,119.1087,101.633418,18-65,0.159,78.7489,22.05655
2217,Spain,2015,119.1087,101.633418,66+,0.059000000000000004,78.7489,22.05655
2218,Spain,2016,114.4648,-0.41156800000000004,0-17,0.22,81.9309,19.633879999999998
2219,Spain,2016,114.4648,-0.41156800000000004,total,0.156,81.9309,19.633879999999998
2220,Spain,2016,114.4648,-0.41156800000000004,18-65,0.154,81.9309,19.633879999999998
2221,Spain,2016,114.4648,-0.41156800000000004,66+,0.094,81.9309,19.633879999999998
2222,Spain,2016,114.4648,101.215128,0-17,0.22,81.9309,19.633879999999998
2223,Spain,2016,114.4648,101.215128,total,0.156,81.9309,19.633879999999998
2224,Spain,2016,114.4648,101.215128,18-65,0.154,81.9309,19.633879999999998
2225,Spain,2016,114.4648,101.215128,66+,0.094,81.9309,19.633879999999998
